micro_cluster_id	keyword_seq	keyword
2813	5	Carnivorous Plants
2813	6	Long-Distance Signaling
2813	7	Phylogenetic Analysis
2813	8	Neurobiology in Plants
2813	9	Ion Channels
2813	10	Photosynthetic Responses
2814	1	Gaussian Processes
2814	2	Machine Learning
2814	3	Variational Inference
2814	4	Sparse Regression
2814	5	Bayesian Inference
2814	6	Deep Learning
2814	7	Probabilistic Models
2814	8	Nonparametric Methods
2814	9	Time Series Modelling
2814	10	Big Data
2815	1	Strategic Management
2815	2	Organizational Culture
2815	3	Competitiveness
2815	4	Leadership
2815	5	Knowledge Management
2815	6	Innovation
2815	7	Human Resources Management
2815	8	Corporate Social Responsibility
2815	9	Business Strategy
2815	10	Empowerment
2816	1	Non-communicable Diseases
2816	2	Corporate Political Activity
2816	3	Global Trade
2816	4	Health In All Policies
2816	5	Public Health Governance
2816	6	Food Industry
2816	7	Tobacco Industry
2816	8	Alcohol Industry
2816	9	Policy Coherence
2816	10	Health Inequities
2817	1	Glycyrrhizin
2817	2	Licorice
2817	3	Antiviral
2817	4	Inflammation
2817	5	Pharmacology
2817	6	Bioactive Compounds
2817	7	Hepatoprotective
2817	8	Antioxidant
2817	9	Cancer
2817	10	Herbal Medicine
2818	1	COVID-19
2818	2	Pneumomediastinum
2818	3	Spontaneous
2818	4	Barotrauma
2818	5	Pneumothorax
2818	6	Emphysema
2818	7	Macklin Effect
2818	8	Diagnosis
2818	9	Management
2818	10	Review
2819	1	Rewilding
2819	2	Conservation
2819	3	Ecological Citizenship
2819	4	Environmental Ethics
2819	5	De-extinction
2819	6	Restoration Ecology
2819	7	Trophic Rewilding
2819	8	Place Attachment
2819	9	Environmental Aesthetics
2819	10	Biodiversity Management
2820	1	Chromatin Remodeling
2820	2	SWI/SNF Complexes
2820	3	ARID1A Mutations
2820	4	Cancer
2820	5	Epigenetics
2820	6	Tumor Suppressor
2820	7	Genomic Analysis
2820	8	Oncogenic Transformation
2820	9	Synthetic Lethality
2820	10	Mammalian Development
2821	1	Carpathian-Pannonian region
2821	2	tectonic evolution
2821	3	Alpine orogeny
2821	4	Pannonian Basin
2821	5	geodynamic
2821	6	Neogene
2821	7	seismic structure
2821	8	crustal deformation
2821	9	Miocene
2821	10	continental collision
2822	1	Turfgrass
2822	2	Biogeochemical Cycling
2822	3	Nitrogen Leaching
2822	4	Drought Resistance
2822	5	Soil Temperatures
2822	6	Fertilizer Management
2822	7	Root Physiology
2822	8	Water Quality
2822	9	Heat Stress Tolerance
2822	10	Biodiversity Conservation
2823	1	Adolescents
2823	2	Transition
2823	3	Chronic Conditions
2823	4	Medical Home
2823	5	Young Adults
2823	6	Health Care
2823	7	Pediatric to Adult Care
2823	8	Special Health Care Needs
2823	9	Self-Management
2823	10	Mental Health Services
2824	1	Stenotrophomonas maltophilia
2824	2	nosocomial infections
2824	3	antibiotic resistance
2824	4	opportunistic pathogens
2824	5	bacteremia
2824	6	biofilm formation
2824	7	multidrug resistance
2824	8	cystic fibrosis
2824	9	Elizabethkingia
2824	10	Achromobacter
2825	1	Military Expenditure
2825	2	Economic Growth
2825	3	Defense Spending
2825	4	Panel Data Analysis
2825	5	Arms Trade
2825	6	National Security
2825	7	Alliances
2825	8	Global Economy
2825	9	Public Policy
2825	10	Technology Development
2826	1	Competence
2826	2	Education
2826	3	Learning
2826	4	Teaching
2826	5	Qualitative Inhaltsanalyse
2826	6	E-Learning
2826	7	Teacher Education
2826	8	Didactics
2826	9	Digital Learning
2826	10	Curriculum
2827	1	Nucleotide Metabolism
2827	2	Enzyme Regulation
2827	3	Purine Biosynthesis
2827	4	Pyrimidine Biosynthesis
2827	5	Metabolic Enzymes
2827	6	Transition State Analogue Inhibitors
2827	7	CTP Synthase
2827	8	IMP Dehydrogenase
2827	9	Dihydroorotate Dehydrogenase
2827	10	Lesch-Nyhan Syndrome
2828	1	Mutation Breeding
2828	2	TILLING
2828	3	Induced Mutations
2828	4	Functional Genomics
2828	5	Plant Improvement
2828	6	Genetic Variation
2828	7	Ionizing Radiation
2828	8	Reverse Genetics
2828	9	Point Mutations
2828	10	Genome-wide Sequencing
2829	1	CDK4/6 Inhibitors
2829	2	Breast Cancer
2829	3	Palbociclib
2829	4	Letrozole
2829	5	Ribociclib
2829	6	Abemaciclib
2829	7	Hormone Receptor-Positive
2829	8	Metastatic Breast Cancer
2829	9	Cell Cycle Control
2829	10	Therapeutic Resistance
2830	1	Nuss Procedure
2830	2	Pectus Excavatum
2830	3	Minimally Invasive Repair
2830	4	Chest Wall Deformities
2830	5	Surgical Correction
2830	6	Complications
2830	7	Pulmonary Function
2830	8	Cardiac Function
2830	9	Quality of Life
2830	10	Anatomical Characteristics
2831	1	School Health Promotion
2831	2	Health Promoting Schools
2831	3	School Nursing Practice
2831	4	Settings-Based Health Promotion
2831	5	Youth Sports Clubs
2831	6	Healthy Settings
2831	7	Health Education
2831	8	Mental Health Support
2831	9	Capacity Building
2831	10	Sustainable Collaboration
2832	1	Biological Soil Crusts
2832	2	Cyanobacteria
2832	3	UV Protection
2832	4	Desiccation Tolerance
2832	5	Microbial Diversity
2832	6	Carbon and Nitrogen Cycling
2832	7	Ecosystem Functioning
2832	8	Soil Stability
2832	9	Hydrological Processes
2832	10	Global Change
2833	1	Bartonella
2833	2	Infections
2833	3	Zoonotic
2833	4	Pathogenesis
2833	5	Treatment
2833	6	Vectors
2833	7	Endocarditis
2833	8	Molecular Diagnosis
2833	9	Host Interaction
2833	10	Epidemiology
2834	1	Plant Growth Regulators
2834	2	Temperature Control
2834	3	Flowering Pathway
2834	4	Carbohydrate Accumulation
2834	5	Orchid Growth
2834	6	Bulb Production
2834	7	Photosynthetic Behavior
2834	8	Growth Retardants
2834	9	Geophyte Dormancy
2834	10	Native Plant Marketing
2835	1	FoxO transcription factors
2835	2	cell cycle regulation
2835	3	oxidative stress
2835	4	metabolism
2835	5	apoptosis
2835	6	cancer
2835	7	aging
2835	8	regulation
2835	9	DNA repair
2835	10	insulin signaling
2836	1	Radio Astronomy
2836	2	Transits of Venus
2836	3	High-Resolution Imaging
2836	4	Spectroscopy
2836	5	Solar Observations
2836	6	Early Astronomical Instruments
2836	7	Scientific Expeditions
2836	8	Astronomical Discoveries
2836	9	Cultural Impact
2836	10	Historical Figures
2837	1	Environmental Movement
2837	2	Conservation
2837	3	Renewable Energy
2837	4	Industrial Agriculture
2837	5	Wilderness Preservation
2837	6	Chemical Pollution
2837	7	National Parks
2837	8	Sustainability
2837	9	Historical Perspectives
2837	10	Public Policy
2838	1	Solar Energy
2838	2	Life Cycle Assessment
2838	3	Photovoltaic Systems
2838	4	Land Use
2838	5	Recycling
2838	6	Agrivoltaic Systems
2838	7	Energy Payback Time
2838	8	Greenhouse Gas Emissions
2838	9	End-of-Life Management
2838	10	Renewable Energy
2839	1	Durkheim
2839	2	Tarde
2839	3	sociology
2839	4	emergence
2839	5	social conditions
2839	6	imitation
2839	7	solidarity
2839	8	modern society
2839	9	cultural studies
2839	10	anthropology
2840	1	Metabolic Acidosis
2840	2	Chronic Kidney Disease
2840	3	Bicarbonate Therapy
2840	4	Dietary Acid Load
2840	5	Renal Function
2840	6	Acid-Base Balance
2840	7	Bone Health
2840	8	Endothelin Activity
2840	9	Cardiovascular Risk
2840	10	Nutritional Intervention
2841	1	Sea Cucumbers
2841	2	Functional Foods
2841	3	Aquaculture
2841	4	Triterpene Glycosides
2841	5	Regeneration
2841	6	Echinodermata
2841	7	Biological Activities
2841	8	Pharmacological Potential
2841	9	Holothuroidea
2841	10	Sustainable Management
2842	1	Cocaine
2842	2	Crack
2842	3	Adolescents
2842	4	Family
2842	5	Health
2842	6	Prevalence
2842	7	Risk Factors
2842	8	Treatment
2842	9	Social Context
2842	10	Public Health
2843	1	Talent Management
2843	2	Global
2843	3	HR
2843	4	Strategic
2843	5	Leadership
2843	6	Organizational Performance
2843	7	Succession Planning
2843	8	Employee Engagement
2843	9	Multinational Enterprises
2843	10	Competitive Advantage
2844	1	Psychoanalysis
2844	2	Mental Health
2844	3	Clinical Practice
2844	4	Social Determinants
2844	5	Diagnostic Labels
2844	6	Depression
2844	7	Parenting
2844	8	Adolescence
2844	9	Qualitative Research
2844	10	Psychopathology
2845	1	Tumor Lysis Syndrome
2845	2	Rasburicase
2845	3	Methemoglobinemia
2845	4	Hyperuricemia
2845	5	Dapsone
2845	6	Chemotherapy
2845	7	Pediatric Oncology
2845	8	Acute Kidney Injury
2845	9	Oncologic Emergencies
2845	10	Urate Oxidase
2846	1	Ginkgo Biloba
2846	2	Neuroprotective
2846	3	Dementia
2846	4	Antioxidant
2846	5	Cognitive Impairment
2846	6	Alzheimer's Disease
2846	7	Pharmacokinetics
2846	8	Terpene Trilactones
2846	9	Flavonoids
2846	10	Memory Enhancement
2847	1	NHS
2847	2	healthcare workers
2847	3	COVID-19
2847	4	doctors' strikes
2847	5	public health
2847	6	health inequalities
2847	7	primary care
2847	8	workforce planning
2847	9	ethnic minorities
2847	10	patient mortality
2848	1	Psychological Testing
2848	2	Rorschach Comprehensive System
2848	3	Implicit Motives
2848	4	Achievement Motivation
2848	5	Therapeutic Assessment
2848	6	Projective Techniques
2848	7	Implicit/Explicit Motive Discrepancies
2848	8	Interpersonal Identity Achievement
2848	9	Neuropsychological Assessment
2848	10	Motivational Incongruence
2849	1	Parvovirus B19
2849	2	Fetal Hydrops
2849	3	Autoimmune Disease
2849	4	Erythrovirus
2849	5	Intrauterine Infection
2849	6	Viral Pathogenesis
2849	7	Nonimmune Hydrops Fetalis
2849	8	Pregnancy Complications
2849	9	Immunocompromised Host
2849	10	Viral Transmission
2850	1	Thermophoresis
2850	2	Thermodiffusion
2850	3	Field-Flow Fractionation
2850	4	Molecular Interaction
2850	5	Colloidal Suspensions
2850	6	Temperature Gradient
2850	7	Biological Liquids
2850	8	Nanoparticles
2850	9	Protein Binding
2850	10	Microscale Thermophoresis
2851	1	Innovation
2851	2	Firm Survival
2851	3	Employment
2851	4	Growth Rates
2851	5	R&D
2851	6	Industry Dynamics
2851	7	Small Firms
2851	8	Technological Change
2851	9	Market Entry
2851	10	Profitability
2852	1	Enthalpies
2852	2	Vaporization
2852	3	Sublimation
2852	4	Calorimetry
2852	5	Thermodynamics
2852	6	Organic Compounds
2852	7	Atomic Weights
2852	8	Standard Molar Enthalpies
2852	9	Heat Capacities
2852	10	Vapor Pressures
2853	1	Geography
2853	2	Public Policy
2853	3	Academic Discourse
2853	4	International Journals
2853	5	Globalization
2853	6	Research Policy
2853	7	Critical Geography
2853	8	Anglo-American Hegemony
2853	9	Interdisciplinarity
2853	10	Historical Geographies
2854	1	neurological history
2854	2	neuroscience pioneers
2854	3	brain research evolution
2854	4	neuron doctrine
2854	5	neurological disorders
2854	6	brain localization
2854	7	neuroanatomy milestones
2854	8	electricity in neuroscience
2854	9	cerebral cortex studies
2854	10	neurology training
2855	1	Peanut
2855	2	Genomics
2855	3	Breeding
2855	4	Drought Tolerance
2855	5	High Oleic Trait
2855	6	Marker-Assisted Selection
2855	7	QTL Mapping
2855	8	Microsatellite Markers
2855	9	Transcriptome Analysis
2855	10	AFLP Markers
2856	1	Plant Molecular Farming
2856	2	Recombinant Proteins
2856	3	Biopharmaceuticals
2856	4	Vaccine Antigens
2856	5	Glycosylation Engineering
2856	6	Transient Expression
2856	7	Pharmaceutical Production
2856	8	Plant Bioreactors
2856	9	Oral Immunization
2856	10	Molecular Pharming
2857	1	Aquinas
2857	2	Boethius
2857	3	Virtue Ethics
2857	4	Medieval Theology
2857	5	Philosophy of Law
2857	6	Anselm
2857	7	Scotus
2857	8	Natural Law
2857	9	Divine Providence
2857	10	Metaphysics
2858	1	Plasmodiophora brassicae
2858	2	Rhizoctonia solani
2858	3	Streptomyces species
2858	4	Clubroot disease
2858	5	Sheath blight resistance
2858	6	Genetic mapping
2858	7	Pathogenicity mechanisms
2858	8	Host-pathogen interaction
2858	9	Quantitative trait loci
2858	10	Transcriptome analysis
2859	1	Bioimage Analysis
2859	2	High-Content Screening
2859	3	Microscopy
2859	4	Machine Learning
2859	5	Cellular Imaging
2859	6	Neuronal Morphology
2859	7	Automated Analysis
2859	8	Deep Learning
2859	9	Image Processing
2859	10	Phenotypic Profiling
2860	1	Family Presence
2860	2	Patient-Centered Care
2860	3	Intensive Care Unit
2860	4	Family Needs
2860	5	Critical Care
2860	6	Visiting Policies
2860	7	Family Experience
2860	8	Nursing Intervention
2860	9	Resuscitation
2860	10	Healthcare Communication
2861	1	Intercultural Education
2861	2	Indigenous Knowledge
2861	3	Migrant Integration
2861	4	Racial Discrimination
2861	5	Social Inequality
2861	6	Cultural Diversity
2861	7	Healthcare Access
2861	8	Colonial History
2861	9	Educational Policy
2861	10	Community Participation
2862	1	Catholicism
2862	2	American
2862	3	Church
2862	4	Vatican II
2862	5	Religious
2862	6	Identity
2862	7	History
2862	8	Ethics
2862	9	Education
2862	10	Social Justice
2863	1	Web 2.0
2863	2	Academic Libraries
2863	3	Social Media
2863	4	Library 2.0
2863	5	Information Services
2863	6	Social Networking
2863	7	Digital Trends
2863	8	Library Marketing
2863	9	User Engagement
2863	10	Technology Integration
2864	1	Psychoanalysis
2864	2	Social Theory
2864	3	Religion
2864	4	Gender Studies
2864	5	Philosophy
2864	6	Ethics
2864	7	Sociology
2864	8	Literature Analysis
2864	9	Political Science
2864	10	History
2865	1	Tailings Dams
2865	2	Environmental Impacts
2865	3	Cemented Paste Backfill
2865	4	Sustainable Development
2865	5	Disaster Risk Disclosure
2865	6	Hydraulic Properties
2865	7	Environmental Sustainability
2865	8	Waste Management
2865	9	Rheological Properties
2865	10	Heavy Metal Contamination
2866	1	Angiomyxoma
2866	2	Prostate
2866	3	Seminal Vesicle
2866	4	Fibroepithelial Polyps
2866	5	Ejaculatory Duct Obstruction
2866	6	Mesenchymal Tumors
2866	7	Vulvovaginal Pathology
2866	8	Hemospermia
2866	9	Acrochordon
2866	10	Urethral Polyps
2867	1	Protein Microarrays
2867	2	High-Throughput Analysis
2867	3	Multiplexed Assays
2867	4	Antibody Arrays
2867	5	Functional Proteomics
2867	6	Immobilization Strategies
2867	7	Cytokine Measurement
2867	8	Proteome Chips
2867	9	Small Molecule Microarrays
2867	10	Diagnostic Assays
2868	1	Photography
2868	2	Digital Images
2868	3	Cultural History
2868	4	Social Media
2868	5	Visual Culture
2868	6	Artistic Collaboration
2868	7	Ethics of Representation
2868	8	Memory and Identity
2868	9	Documentary Practices
2868	10	Global Influence
2869	1	Occupational Stress
2869	2	Mental Health
2869	3	Healthcare Workers
2869	4	Education Professionals
2869	5	Burnout Syndrome
2869	6	Work Conditions
2869	7	Quality of Life
2869	8	Nursing
2869	9	Teachers
2869	10	Psychological Distress
2870	1	Forest Restoration
2870	2	Seedling Performance
2870	3	Nursery Cultivation
2870	4	Site Preparation
2870	5	Ecosystem Recovery
2870	6	Tree Seedlings
2870	7	Mediterranean Climate
2870	8	Soil Properties
2870	9	Afforestation Techniques
2870	10	Bottomland Hardwoods
2871	1	Healthcare Accreditation
2871	2	Quality Improvement
2871	3	Clinical Governance
2871	4	Hospital Performance
2871	5	Patient Satisfaction
2871	6	Health Service Evaluation
2871	7	Organizational Change
2871	8	Quality Management Systems
2871	9	Public Health Policy
2871	10	Healthcare Regulation
2872	1	Philippines
2872	2	Nationalism
2872	3	History
2872	4	Political Dynasties
2872	5	Colonialism
2872	6	Identity
2872	7	Democracy
2872	8	Culture
2872	9	Globalization
2872	10	Ethnicity
2873	1	Nutrition
2873	2	Eating Habits
2873	3	Health
2873	4	Dietary Behavior
2873	5	Food Consumption
2873	6	Lifestyle
2873	7	Meal Patterns
2873	8	Consumer Preferences
2873	9	Body Image Perception
2873	10	Obesity
2874	1	Malaria Parasite Detection
2874	2	Leukemia Classification
2874	3	Image Processing
2874	4	Convolutional Neural Networks
2874	5	White Blood Cell Segmentation
2874	6	Automated Diagnosis
2874	7	Microscopic Blood Images
2874	8	Machine Learning
2874	9	Feature Extraction
2874	10	Medical Image Analysis
2875	1	Negative Thermal Expansion
2875	2	Materials
2875	3	Perovskite
2875	4	Framework
2875	5	Superconductivity
2875	6	Magnetic Nanocrystals
2875	7	Lattice Dynamics
2875	8	Antiperovskite Compounds
2875	9	Anomalous Physical Properties
2875	10	Sodium-Beta Alumina Batteries
2876	1	Hyperkalemia
2876	2	Renin-Angiotensin-Aldosterone System Inhibitors
2876	3	Potassium Homeostasis
2876	4	Sodium Zirconium Cyclosilicate
2876	5	Patiromer
2876	6	Chronic Kidney Disease
2876	7	Electrolyte Disorders
2876	8	Gastrointestinal Adverse Events
2876	9	Heart Failure
2876	10	Esophageal Necrosis
2877	1	Social Science
2877	2	Human Aging
2877	3	Consumer Behavior
2877	4	Generational Diversity
2877	5	Workforce Attitudes
2877	6	Economic Development
2877	7	Demographic Changes
2877	8	Entrepreneurship
2877	9	Education System
2877	10	Cultural Studies
2878	1	Counterfeit Drugs
2878	2	Substandard Medicines
2878	3	Antimalarial Drugs
2878	4	Drug Quality
2878	5	Public Health Risks
2878	6	Pharmaceutical Counterfeiting
2878	7	Medicine Adulteration
2878	8	Detection Technologies
2878	9	Online Pharmacies
2878	10	Patient Safety
2879	1	Distributed Detection
2879	2	Wireless Sensor Networks
2879	3	Decentralized Estimation
2879	4	Quantization
2879	5	Channel-Aware Fusion
2879	6	Energy Efficiency
2879	7	Byzantine Attacks
2879	8	Optimal Power Allocation
2879	9	Cooperative Routing
2879	10	Sparsity-Aware Selection
2880	1	Grounded Theory
2880	2	Qualitative Research
2880	3	Data Analysis Software
2880	4	Constructivist Approach
2880	5	Theoretical Sampling
2880	6	Coding Process
2880	7	Research Design
2880	8	Symbolic Interactionism
2880	9	Methodological Issues
2880	10	Literature Review
